,id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews
3038,19466950,Palermo,-34.58669,-58.42708,Entire home/apt,160536.0,3,1
3040,19477439,Recoleta,-34.58737,-58.3842,Entire home/apt,63013.0,2,0
3041,19485546,Velez Sarsfield,-34.63529,-58.48422,Entire home/apt,32000.0,2,11
3042,19489498,Belgrano,-34.55896,-58.44563,Entire home/apt,30456.0,4,34
3043,19506687,Belgrano,-34.55717086791992,-58.45404052734375,Entire home/apt,22937.0,2,103
3044,19520513,Nuñez,-34.5429,-58.46268,Entire home/apt,67214.0,2,20
3045,19529941,Recoleta,-34.59156,-58.40714,Entire home/apt,210043.0,15,113
3047,19553462,Palermo,-34.58874,-58.40993,Entire home/apt,42009.0,4,53
3048,19562712,Recoleta,-34.58662,-58.39415,Entire home/apt,42009.0,3,11
3049,19568464,Recoleta,-34.59244,-58.39455,Entire home/apt,32857.0,3,87
3050,19589584,Recoleta,-34.58826,-58.38868,Entire home/apt,200000.0,2,3
3051,19602582,Palermo,-34.579983,-58.435188,Entire home/apt,28051.0,1,178
3052,19608019,Villa Crespo,-34.59462,-58.44301,Entire home/apt,21603.0,1,207
3053,19609655,Nuñez,-34.550936457956205,-58.45394638540736,Entire home/apt,43206.0,3,107
3054,19637885,Almagro,-34.606983,-58.426964,Entire home/apt,27306.0,14,6
3055,19641008,Recoleta,-34.58735,-58.39919,Entire home/apt,63013.0,90,0
3056,19659023,Recoleta,-34.59104,-58.40181,Entire home/apt,28450.0,3,66
3057,19676082,Palermo,-34.56828,-58.44779,Entire home/apt,47260.0,1,73
3058,19679617,Recoleta,-34.58639,-58.39581,Entire home/apt,93469.0,3,97
3060,19689622,San Nicolas,-34.60317,-58.3773,Entire home/apt,31507.0,2,197
3063,19729186,Nuñez,-34.55547,-58.46941,Entire home/apt,25205.0,3,93
3064,19748526,Palermo,-34.58447,-58.41156,Entire home/apt,53257.0,5,7
3065,19778320,Retiro,-34.59766,-58.38052,Entire home/apt,40958.0,3,52
3066,19779169,Balvanera,-34.60533,-58.41009,Entire home/apt,31507.0,3,27
3067,19787512,Chacarita,-34.59041,-58.44894,Entire home/apt,28807.0,1,165
3068,19789810,Villa Crespo,-34.59519,-58.44144,Entire home/apt,47260.0,3,35
3070,19821237,Almagro,-34.60505,-58.42593,Entire home/apt,38858.0,3,34
3071,19829250,Palermo,-34.56339,-58.43648,Entire home/apt,99771.0,5,101
3072,19842475,Palermo,-34.56953,-58.43566,Entire home/apt,63013.0,7,0
3075,19875100,Recoleta,-34.59528,-58.40661,Entire home/apt,59862.0,2,75
3076,19876310,San Nicolas,-34.60284,-58.37305,Entire home/apt,73515.0,1,276
3077,19877172,Balvanera,-34.60403,-58.41087,Entire home/apt,30456.0,3,39
3079,19891712,Caballito,-34.61547,-58.44312,Entire home/apt,17854.0,30,0
3080,19893105,Villa Urquiza,-34.57168,-58.48422,Entire home/apt,36758.0,10,1
3081,19908621,Palermo,-34.57876,-58.4348,Entire home/apt,22233.0,2,313
3083,19932239,Almagro,-34.60594,-58.42826,Entire home/apt,60000.0,7,32
3084,19941845,Belgrano,-34.56609,-58.46682,Private room,15753.0,120,2
3085,19946183,Boca,-34.62981,-58.35553,Entire home/apt,16803.0,2,48
3086,19993349,San Nicolas,-34.60696,-58.37822,Entire home/apt,23252.0,2,79
3087,20011106,Recoleta,-34.5901,-58.39292,Entire home/apt,64809.0,3,30
3088,20017902,Palermo,-34.56523,-58.4367,Entire home/apt,52511.0,5,61
3089,20035390,Constitucion,-34.62172,-58.38802,Entire home/apt,126026.0,3,6
3090,20035907,Parque Chacabuco,-34.6381036,-58.43715539999999,Entire home/apt,17854.0,4,13
3091,20048504,San Telmo,-34.617855072021484,-58.37086486816406,Entire home/apt,33607.0,3,83
3092,20063525,San Nicolas,-34.599045,-58.376862,Entire home/apt,30782.0,1,199
3093,20071926,Caballito,-34.6283,-58.44818,Private room,39761.0,2,3
3094,20072146,Recoleta,-34.59342,-58.39297,Entire home/apt,33607.0,30,91
3095,20074740,Recoleta,-34.59414,-58.39499,Entire home/apt,44855.0,1,346
3096,20087899,Monserrat,-34.61656,-58.38588,Hotel room,57762.0,1,2
3097,20119243,Palermo,-34.57845,-58.42373,Entire home/apt,36758.0,3,131
3098,20121244,Monserrat,-34.61093,-58.388,Entire home/apt,35047.0,7,0
3099,20139116,Recoleta,-34.58562747427226,-58.40742506338663,Entire home/apt,40507.0,2,18
3100,20146177,Almagro,-34.60629,-58.42673,Entire home/apt,100000.0,4,4
3101,20167598,San Telmo,-34.62666702270508,-58.372352600097656,Entire home/apt,42009.0,2,181
3102,20185870,San Telmo,-34.62486,-58.37148,Private room,36758.0,3,4
3104,20189207,Belgrano,-34.56781,-58.45642,Entire home/apt,600.0,1,6
3105,20204379,Palermo,-34.58763,-58.41421,Private room,28476.0,15,0
3107,20226256,San Nicolas,-34.6002,-58.378,Entire home/apt,26434.0,1,86
3108,20229195,Palermo,-34.58078,-58.41114,Entire home/apt,53362.0,1,73
3109,20233384,Palermo,-34.58714,-58.43344,Entire home/apt,36758.0,4,50
3110,20268621,San Nicolas,-34.59914,-58.3768,Entire home/apt,52511.0,4,30
3111,20302215,Monserrat,-34.615616,-58.373093,Entire home/apt,48457.0,3,167
3112,20315676,Recoleta,-34.5858397886239,-58.395375944674015,Entire home/apt,75017.0,3,156
3113,20320854,Recoleta,-34.59784,-58.38947,Entire home/apt,94520.0,4,7
3114,20362823,Palermo,-34.58303,-58.4235,Entire home/apt,28356.0,4,84
3115,20385225,Retiro,-34.59104,-58.37937,Entire home/apt,63013.0,30,0
3116,20390612,San Telmo,-34.62484,-58.3712,Entire home/apt,49285.0,4,126
3117,20418069,Palermo,-34.57771,-58.42826,Entire home/apt,23703.0,4,0
3119,20439841,Caballito,-34.62124,-58.43548,Entire home/apt,42009.0,3,96
3123,20468154,Villa Crespo,-34.59059,-58.43615,Entire home/apt,35707.0,1,213
3124,20471105,Monserrat,-34.6122,-58.38088,Entire home/apt,27306.0,1,186
3125,20482168,Palermo,-34.58356,-58.42088,Entire home/apt,40759.0,1,101
3126,20500330,Belgrano,-34.56079,-58.44258,Entire home/apt,57762.0,5,24
3127,20503523,Palermo,-34.5786,-58.43495,Entire home/apt,59264.0,3,20
3128,20512585,Palermo,-34.5773912,-58.4295604,Entire home/apt,84017.0,2,31
3129,20518328,Recoleta,-34.59479141235352,-58.39291763305664,Entire home/apt,29858.0,2,220
3130,20556752,Palermo,-34.59046,-58.43171,Entire home/apt,29406.0,4,35
3131,20557665,Palermo,-34.57458,-58.42008,Entire home/apt,86265.0,3,39
3132,20566367,Palermo,-34.59144,-58.43231,Entire home/apt,31507.0,3,33
3133,20572621,Villa Urquiza,-34.56626,-58.4793,Entire home/apt,1800.0,1,89
3135,20584142,Belgrano,-34.56749,-58.46025,Entire home/apt,43059.0,1,29
3136,20589002,Palermo,-34.58202,-58.42675,Entire home/apt,45159.0,6,78
3137,20602539,Recoleta,-34.58757,-58.39574,Entire home/apt,32410.0,2,72
3139,20620894,Palermo,-34.57816,-58.437,Entire home/apt,69314.0,5,12
3140,20621787,San Nicolas,-34.60055160522461,-58.39269256591797,Entire home/apt,31507.0,1,405
3141,20622816,Recoleta,-34.591,-58.40661,Entire home/apt,31507.0,7,43
3142,20631557,Palermo,-34.58815,-58.42226,Entire home/apt,42009.0,5,98
3143,20635887,Recoleta,-34.59696,-58.40163,Entire home/apt,50410.0,4,2
3144,20638213,Retiro,-34.59787,-58.37764,Entire home/apt,32429.0,2,14
3145,20652100,Saavedra,-34.54145,-58.47436,Entire home/apt,110273.0,23,30
3146,20653546,Palermo,-34.581609662697005,-58.44215202331542,Entire home/apt,42009.0,2,129
3147,20663110,Recoleta,-34.59345,-58.40045,Entire home/apt,44109.0,3,10
3149,20674919,Palermo,-34.593681,-58.415478,Entire home/apt,40811.0,3,156
3151,20693825,Recoleta,-34.59126,-58.40787,Entire home/apt,42009.0,4,46
3152,20696580,Recoleta,-34.5922,-58.40159,Entire home/apt,25352.0,2,179
3153,20704810,Palermo,-34.57389,-58.42154,Entire home/apt,42009.0,4,72
3154,20706201,Recoleta,-34.59453,-58.40806,Entire home/apt,34353.0,5,50
3155,20710745,Palermo,-34.58113,-58.43396,Entire home/apt,43510.0,5,185
3158,20715177,Recoleta,-34.59255,-58.39249,Entire home/apt,57762.0,3,40
3159,20724326,San Nicolas,-34.60846,-58.38525,Entire home/apt,23105.0,2,44
3160,20728832,Villa Crespo,-34.59577,-58.4407,Entire home/apt,32557.0,5,164
3161,20728924,Villa Crespo,-34.59577,-58.4407,Entire home/apt,43510.0,2,164
3162,20738271,Recoleta,-34.5879,-58.38696,Entire home/apt,31507.0,2,112
3163,20782014,Retiro,-34.59467,-58.37929,Entire home/apt,43809.0,7,16
3164,20785165,Belgrano,-34.5628,-58.45095,Entire home/apt,92419.0,3,12
3166,20794656,Barracas,-34.62776,-58.37287,Entire home/apt,31507.0,3,27
3167,20794940,Recoleta,-34.5883,-58.40131,Entire home/apt,42009.0,2,43
3168,20811755,Belgrano,-34.55626,-58.44418,Entire home/apt,89268.0,1,14
3169,20816876,Palermo,-34.593357483607804,-58.415346337205946,Entire home/apt,54761.0,6,7
3170,20817796,San Nicolas,-34.59984,-58.37664,Entire home/apt,186035.0,1,42
3171,20818388,Palermo,-34.58131,-58.42675,Entire home/apt,25205.0,3,322
3172,20819794,Palermo,-34.58311,-58.42362,Entire home/apt,50410.0,1,201
3173,20826321,Belgrano,-34.56703,-58.455,Entire home/apt,53257.0,1,78
3174,20826969,Monserrat,-34.609673,-58.385864,Entire home/apt,152281.0,3,100
3175,20835449,Caballito,-34.60500947695768,-58.457223803704814,Private room,14703.0,3,29
3176,20835874,Palermo,-34.58,-58.4306,Entire home/apt,105022.0,2,117
3177,20836665,Almagro,-34.60175,-58.41895,Entire home/apt,73515.0,3,7
3178,20844605,Palermo,-34.59024,-58.42602,Entire home/apt,273056.0,3,54
3179,20844881,Monserrat,-34.60937,-58.37976,Entire home/apt,25205.0,4,318
3181,20851170,Recoleta,-34.59677,-58.39566,Entire home/apt,30000.0,30,152
3182,20863070,Recoleta,-34.58676,-58.38706,Entire home/apt,68264.0,3,0
3183,20868022,Balvanera,-34.60857,-58.39359,Entire home/apt,19650.0,5,25
3184,20874015,Villa Crespo,-34.59354656616305,-58.44310572521521,Entire home/apt,26255.0,1,2
3185,20875150,Palermo,-34.58518,-58.42376,Entire home/apt,30225.0,3,41
3186,20883214,Almagro,-34.59936,-58.42752,Entire home/apt,31507.0,4,12
3187,20883873,Colegiales,-34.56977081298828,-58.44567489624024,Entire home/apt,33607.0,15,13
3188,20885913,San Cristobal,-34.62169,-58.41166,Entire home/apt,57762.0,2,97
3189,20887759,Caballito,-34.61759260825858,-58.449583388864994,Entire home/apt,28356.0,4,25
3190,20898452,Monserrat,-34.61079,-58.38661,Entire home/apt,30456.0,2,9
3192,20910942,Monserrat,-34.612266540527344,-58.37733840942383,Entire home/apt,36758.0,2,77
3193,20911613,Palermo,-34.58728,-58.43761,Entire home/apt,32557.0,15,29
3194,20915655,Retiro,-34.58954,-58.38433,Entire home/apt,27306.0,14,37
3195,20915914,Recoleta,-34.59198,-58.40968,Entire home/apt,36758.0,30,23
3196,20918423,San Nicolas,-34.60262,-58.37823,Entire home/apt,28356.0,1,54
3197,20923464,Recoleta,-34.59176,-58.4019,Entire home/apt,28000.0,3,47
3198,20943996,Palermo,-34.57775011033181,-58.4396188908695,Entire home/apt,78766.0,3,60
3199,20947203,San Telmo,-34.61785,-58.36959,Entire home/apt,36758.0,3,65
3200,20948210,Villa Pueyrredon,-34.58816,-58.50051,Entire home/apt,32000.0,10,14
3201,20955372,Retiro,-34.58662,-58.3834,Entire home/apt,34962.0,2,110
3202,20956115,Monserrat,-34.60932,-58.38759,Entire home/apt,27306.0,3,139
3203,20958821,Recoleta,-34.59211,-58.39433,Entire home/apt,45306.0,5,46
3204,20981742,Retiro,-34.5918,-58.385,Entire home/apt,94520.0,2,31
3205,20981780,Almagro,-34.60515,-58.42883,Entire home/apt,55000.0,2,0
3206,20982829,San Nicolas,-34.60389,-58.37575,Entire home/apt,26255.0,1,62
3207,20984015,Palermo,-34.57957,-58.43613,Entire home/apt,101871.0,4,52
3208,20996540,Constitucion,-34.62147,-58.37744,Entire home/apt,66563.0,2,91
3211,21004983,Palermo,-34.58789,-58.43106,Entire home/apt,116123.0,3,117
3212,21036091,Nuñez,-34.54383,-58.46433,Entire home/apt,67214.0,2,113
3213,21041467,Recoleta,-34.59409,-58.40544,Entire home/apt,42009.0,3,53
3214,21055811,Palermo,-34.57962,-58.41055,Entire home/apt,31507.0,3,34
3215,21060775,Palermo,-34.59517,-58.41868,Entire home/apt,63013.0,2,51
3216,21065289,Almagro,-34.60067,-58.42585,Private room,21456.0,5,92
3217,21077044,Recoleta,-34.59889,-58.39081,Entire home/apt,60000.0,30,10
3219,21080155,Nuñez,-34.53758,-58.46583,Entire home/apt,30000.0,3,80
3220,21091278,Nuñez,-34.54238,-58.46928,Entire home/apt,114474.0,23,31
3221,21100685,Palermo,-34.57328,-58.42218,Entire home/apt,27001.0,2,34
3223,21106305,Recoleta,-34.58606,-58.39467,Entire home/apt,90917.0,1,213
3225,21111871,Parque Chas,-34.58178,-58.4794,Entire home/apt,90466.0,4,128
3226,21112168,Villa Crespo,-34.59483,-58.44313,Entire home/apt,19954.0,1,148
3227,21123858,Villa Crespo,-34.59483,-58.44313,Entire home/apt,19051.0,2,118
3228,21124412,Villa Crespo,-34.59483,-58.44313,Entire home/apt,19208.0,3,115
3229,21127100,Palermo,-34.58651,-58.42462,Entire home/apt,42009.0,1,196
3230,21136804,Recoleta,-34.59734,-58.41253,Entire home/apt,31507.0,1,209
3231,21141072,Almagro,-34.60728,-58.42761,Entire home/apt,35350.0,1,62
3233,21152117,Palermo,-34.57737,-58.43545,Entire home/apt,40811.0,3,129
3234,21152516,Retiro,-34.59716,-58.37387,Entire home/apt,52511.0,5,89
3235,21153112,San Nicolas,-34.60083,-58.37169,Entire home/apt,25804.0,2,70
3237,21161830,Puerto Madero,-34.61251,-58.36227,Hotel room,167100.0,1,236
3238,21173371,Palermo,-34.57815,-58.43259,Entire home/apt,40958.0,1,221
3239,21199689,Nuñez,-34.53955,-58.47261,Entire home/apt,135478.0,23,28
3240,21225871,Monserrat,-34.61009,-58.37797,Private room,23105.0,1,6
3241,21239352,Almagro,-34.59879,-58.41457,Entire home/apt,89268.0,4,2
3242,21243163,Palermo,-34.58368,-58.44133,Entire home/apt,30152.0,2,184
3243,21244034,Villa Pueyrredon,-34.59174,-58.5054,Entire home/apt,47260.0,3,15
3244,21249933,Recoleta,-34.59529,-58.3877,Private room,29406.0,3,72
3245,21249964,Palermo,-34.58315,-58.42758,Entire home/apt,26255.0,2,150
3246,21252521,Nuñez,-34.5423,-58.46059,Entire home/apt,50000.0,3,6
3247,21258784,San Nicolas,-34.60337,-58.37731,Entire home/apt,28734.0,2,173
3248,21259699,Palermo,-34.58938,-58.41908,Entire home/apt,36758.0,2,297
3251,21263215,Puerto Madero,-34.616924,-58.361118,Entire home/apt,73557.0,1,82
3252,21264372,Palermo,-34.57943,-58.42652,Entire home/apt,47260.0,4,82
3253,21280063,Palermo,-34.57631,-58.41239,Entire home/apt,26402.0,15,89
3255,21295309,Palermo,-34.58293151855469,-58.423736572265625,Entire home/apt,64326.0,1,25
3256,21324115,Boca,-34.62673,-58.36113,Entire home/apt,30005.0,28,161
3258,21343315,Almagro,-34.60141,-58.41949,Entire home/apt,29571.0,3,6
3260,21360583,Palermo,-34.58827,-58.41939,Entire home/apt,38333.0,20,12
3261,21363128,Colegiales,-34.56781,-58.45416,Entire home/apt,41105.0,2,119
3263,21378269,Palermo,-34.58741,-58.42747,Entire home/apt,75000.0,2,239
3264,21379978,Recoleta,-34.58708,-58.40189,Entire home/apt,26255.0,2,29
3265,21383728,Palermo,-34.57734,-58.42333,Entire home/apt,39908.0,10,33
3266,21390384,Almagro,-34.60623,-58.42657,Entire home/apt,80000.0,2,0
3268,21409094,Parque Chas,-34.58131,-58.48008,Entire home/apt,42009.0,3,6
3269,21412166,Palermo,-34.58019,-58.41037,Entire home/apt,24095.0,2,283
3270,21419230,Colegiales,-34.56761,-58.45272,Entire home/apt,42009.0,1,75
3271,21424566,Palermo,-34.58063,-58.43319,Entire home/apt,25205.0,2,225
3272,21425053,Retiro,-34.5908,-58.38185,Entire home/apt,45999.0,5,0
3273,21425267,Palermo,-34.58068,-58.43373,Entire home/apt,25205.0,3,231
3274,21428004,Nuñez,-34.55588,-58.46435,Entire home/apt,42009.0,2,28
3275,21435281,San Nicolas,-34.6087211,-58.3886997,Entire home/apt,29406.0,3,160
3276,21437002,Belgrano,-34.55778,-58.45282,Entire home/apt,56113.0,5,96
3277,21437820,Caballito,-34.60515,-58.43212,Entire home/apt,21004.0,5,15
3278,21446699,Villa Devoto,-34.60833,-58.52269,Entire home/apt,26255.0,3,2
3280,21461230,Palermo,-34.58387,-58.40093,Entire home/apt,73368.0,1,114
3281,21470995,Boedo,-34.62726,-58.4185,Entire home/apt,58812.0,2,12
3282,21471358,Belgrano,-34.5621,-58.46142,Entire home/apt,34962.0,7,55
3283,21475455,Recoleta,-34.59233,-58.40431,Entire home/apt,89268.0,5,16
3284,21475837,San Nicolas,-34.60393,-58.37638,Entire home/apt,20900.0,2,33
3285,21476626,Palermo,-34.58115,-58.42724,Entire home/apt,84650.0,3,56
3286,21478142,Monserrat,-34.61655,-58.38381,Private room,10502.0,2,156
3287,21487634,Recoleta,-34.58676,-58.40046,Entire home/apt,30456.0,2,48
3288,21497709,Recoleta,-34.58916,-58.3861,Entire home/apt,31507.0,2,188
3289,21504758,Palermo,-34.58046,-58.43958,Entire home/apt,36758.0,2,289
3290,21511904,San Nicolas,-34.60262,-58.37823,Entire home/apt,47260.0,4,54
3291,21515197,Palermo,-34.59597,-58.42383,Entire home/apt,30456.0,10,101
3292,21515370,Palermo,-34.579822,-58.434044,Entire home/apt,35287.0,1,182
3293,21516690,Palermo,-34.5791,-58.43458,Entire home/apt,262554.0,650,11
3294,21517155,Palermo,-34.580753326416016,-58.43102645874024,Entire home/apt,27757.0,2,163
3295,21517161,Palermo,-34.580753326416016,-58.43102645874024,Entire home/apt,25930.0,2,225
3296,21518337,Recoleta,-34.58654,-58.39504,Entire home/apt,44109.0,10,34
3297,21518938,Belgrano,-34.56704,-58.45488,Entire home/apt,55809.0,1,73
3298,21522528,Retiro,-34.597,-58.37803,Entire home/apt,84017.0,2,82
3299,21523765,Palermo,-34.58185,-58.44281,Entire home/apt,46210.0,1,104
3300,21527006,Retiro,-34.5955,-58.38097,Private room,15753.0,6,0
3302,21528745,Almagro,-34.61066701713184,-58.42963022392992,Private room,15753.0,1,31
3303,21529203,Parque Chacabuco,-34.62932,-58.43309,Entire home/apt,63013.0,2,81
3305,21534697,Recoleta,-34.58797,-58.40474,Entire home/apt,60009.0,3,195
3306,21535881,Palermo,-34.59241,-58.42674,Entire home/apt,49213.0,1,161
3307,21547571,Recoleta,-34.58873,-58.39099,Entire home/apt,210043.0,5,13
3308,21550250,Palermo,-34.58042,-58.43672,Entire home/apt,41904.0,2,45
3309,21551783,Monserrat,-34.61295,-58.37709,Entire home/apt,157533.0,3,10
3311,21564929,Retiro,-34.59694,-58.37451,Entire home/apt,40958.0,4,2
3312,21565581,Almagro,-34.61171,-58.42896,Private room,17255.0,1,99
3313,21573031,Palermo,-34.58397,-58.41167,Entire home/apt,23105.0,2,5
3315,21579967,Parque Chacabuco,-34.62978,-58.42962,Private room,15753.0,3,14
3316,21582776,Villa Del Parque,-34.59914,-58.4888,Entire home/apt,47260.0,2,43
3318,21596636,Recoleta,-34.58824,-58.38601,Entire home/apt,105022.0,7,5
3319,21601393,Palermo,-34.5766,-58.44185,Entire home/apt,262554.0,1,38
3320,21612018,Palermo,-34.57634,-58.42898,Entire home/apt,105022.0,4,14
3321,21622752,Palermo,-34.57657,-58.43717,Entire home/apt,28356.0,90,6
3322,21632708,Palermo,-34.57611,-58.43155,Entire home/apt,525109.0,200,12
3323,21635936,Balvanera,-34.61358,-58.4064,Entire home/apt,22055.0,3,94
3324,21644150,Recoleta,-34.5915,-58.39619,Entire home/apt,31507.0,2,52
3326,21656583,Palermo,-34.58316,-58.40501,Entire home/apt,21004.0,3,45
3328,21684508,Palermo,-34.58635,-58.4213,Entire home/apt,87767.0,1,102
3329,21686271,Colegiales,-34.57682,-58.45267,Entire home/apt,42009.0,30,17
3333,21699098,Retiro,-34.59739,-58.38696,Entire home/apt,33607.0,20,5
3334,21700036,Recoleta,-34.58894,-58.40025,Entire home/apt,65113.0,3,24
3335,21707006,Retiro,-34.59803,-58.37497,Entire home/apt,63013.0,2,19
3336,21710659,Recoleta,-34.59586,-58.3877,Private room,27306.0,3,32
3337,21721494,San Nicolas,-34.60817,-58.38449,Private room,31507.0,7,2
3338,21723952,Palermo,-34.58658,-58.41219,Entire home/apt,33008.0,4,83
3339,21727414,Saavedra,-34.55014,-58.4706,Entire home/apt,35707.0,7,54
3342,21734959,Almagro,-34.59986,-58.41741,Entire home/apt,18904.0,1,98
3343,21739830,Palermo,-34.58124,-58.42856,Entire home/apt,38406.0,3,180
3346,21771324,Barracas,-34.64397,-58.37719,Entire home/apt,40958.0,1,44
3347,21771902,Retiro,-34.5944,-58.37557,Entire home/apt,525109.0,4,0
3348,21777451,Recoleta,-34.58876,-58.39836,Entire home/apt,47260.0,5,19
3349,21784381,Almagro,-34.60662,-58.42144,Entire home/apt,35707.0,2,55
3350,21786898,Recoleta,-34.59083,-58.39732,Entire home/apt,34657.0,3,14
3351,21788390,Belgrano,-34.55813,-58.45712,Entire home/apt,63013.0,5,6
3352,21788520,Chacarita,-34.58611,-58.44397,Entire home/apt,30456.0,4,7
3353,21800323,Recoleta,-34.58992,-58.4091,Entire home/apt,153027.0,4,99
3354,21812201,Chacarita,-34.588928,-58.449005,Entire home/apt,26255.0,2,81
3355,21813864,Constitucion,-34.62559,-58.37701,Private room,15753.0,7,16
3356,21817240,Palermo,-34.5781,-58.4369,Entire home/apt,63013.0,6,39
3357,21824755,Palermo,-34.5673,-58.43227,Entire home/apt,27001.0,3,126
3358,21825474,Palermo,-34.5842046,-58.4177115,Private room,44109.0,1,0
3359,21827542,Boedo,-34.62138,-58.41641,Entire home/apt,29406.0,4,54
3360,21838172,Villa Ortuzar,-34.58032,-58.46085,Entire home/apt,35707.0,6,35
3361,21846376,San Nicolas,-34.60153,-58.37285,Entire home/apt,57163.0,2,131
3362,21860511,San Nicolas,-34.60675,-58.38486,Entire home/apt,35707.0,1,172
3364,21862629,Belgrano,-34.56368823650548,-58.45652239187852,Entire home/apt,15753.0,90,0
3365,21863292,San Nicolas,-34.60701,-58.38346,Private room,13359.0,2,104
3366,21864279,Barracas,-34.63099,-58.37778,Entire home/apt,69766.0,3,4
3369,21871372,Belgrano,-34.55292892456055,-58.45434188842773,Entire home/apt,34206.0,2,28
3370,21875445,Chacarita,-34.58433,-58.44914,Private room,31507.0,5,5
3371,21876412,Palermo,-34.59362,-58.42395,Private room,15753.0,1,47
